prefix,max_len,min_len,usage,comment,tags,translated_comment
9074,11,6,Geographic Area Code,Höchstädt an der Donau,geographic,hoechstaedt an der donau
9075,11,6,Geographic Area Code,Glött,geographic,gloett
9076,11,6,Geographic Area Code,Wittislingen,geographic,wittislingen
9077,11,6,Geographic Area Code,Bachhagel,geographic,bachhagel
9078,11,6,Geographic Area Code,Mertingen,geographic,mertingen
9080,11,6,Geographic Area Code,Harburg Schwaben,geographic,harburg schwaben
9081,11,6,Geographic Area Code,Nördlingen,geographic,noerdlingen
9082,11,6,Geographic Area Code,Oettingen in Bayern,geographic,oettingen in bayern
9083,11,6,Geographic Area Code,Möttingen,geographic,moettingen
9084,11,6,Geographic Area Code,Bissingen Schwaben,geographic,bissingen schwaben
9085,11,6,Geographic Area Code,Alerheim,geographic,alerheim
9086,11,6,Geographic Area Code,Fremdingen,geographic,fremdingen
9087,11,6,Geographic Area Code,Marktoffingen,geographic,marktoffingen
9088,11,6,Geographic Area Code,Mönchsdeggingen,geographic,moenchsdeggingen
9089,11,6,Geographic Area Code,Bissingen-Unterringingen,geographic,bissingen-unterringingen
9090,11,6,Geographic Area Code,Rain Lech,geographic,rain lech
9091,11,6,Geographic Area Code,Monheim Schwaben,geographic,monheim schwaben
9092,11,6,Geographic Area Code,Wemding,geographic,wemding
9093,11,6,Geographic Area Code,Polsingen,geographic,polsingen
9094,11,6,Geographic Area Code,Tagmersheim,geographic,tagmersheim
9097,11,6,Geographic Area Code,Marxheim,geographic,marxheim
9099,11,6,Geographic Area Code,Kaisheim,geographic,kaisheim
9101,11,6,Geographic Area Code,Langenzenn,geographic,langenzenn
9102,11,6,Geographic Area Code,Wilhermsdorf,geographic,wilhermsdorf
9103,11,6,Geographic Area Code,Cadolzburg,geographic,cadolzburg
9104,11,6,Geographic Area Code,Emskirchen,geographic,emskirchen
9105,11,6,Geographic Area Code,Grosshabersdorf,geographic,grosshabersdorf
9106,11,6,Geographic Area Code,Markt Erlbach,geographic,markt erlbach
9107,11,6,Geographic Area Code,Trautskirchen,geographic,trautskirchen
911,11,6,Geographic Area Code,Nürnberg,geographic,nuernberg
9120,11,6,Geographic Area Code,Leinburg,geographic,leinburg
9122,11,6,Geographic Area Code,Schwabach,geographic,schwabach
9123,11,6,Geographic Area Code,Lauf an der Pegnitz,geographic,lauf an der pegnitz
9126,11,6,Geographic Area Code,Eckental,geographic,eckental
9127,11,6,Geographic Area Code,Rosstal Mittelfrankenanken,geographic,rosstal mittelfrankenanken
9128,11,6,Geographic Area Code,Feucht,geographic,feucht
9129,11,6,Geographic Area Code,Wendelstein,geographic,wendelstein
9131,11,6,Geographic Area Code,Erlangen,geographic,erlangen
9132,11,6,Geographic Area Code,Herzogenaurach,geographic,herzogenaurach
9133,11,6,Geographic Area Code,Baiersdorf Mittelfrankenanken,geographic,baiersdorf mittelfrankenanken
9134,11,6,Geographic Area Code,Neunkirchen am Brand,geographic,neunkirchen am brand
9135,11,6,Geographic Area Code,Heßdorf Mittelfrankenanken,geographic,hessdorf mittelfrankenanken
9141,11,6,Geographic Area Code,Weißenburg in Bayern,geographic,weissenburg in bayern
9142,11,6,Geographic Area Code,Treuchtlingen,geographic,treuchtlingen
9143,11,6,Geographic Area Code,Pappenheim Mittelfranken,geographic,pappenheim mittelfranken
9144,11,6,Geographic Area Code,Pleinfeld,geographic,pleinfeld
9145,11,6,Geographic Area Code,Solnhofen,geographic,solnhofen
9146,11,6,Geographic Area Code,Markt Berolzheim,geographic,markt berolzheim
9147,11,6,Geographic Area Code,Nennslingen,geographic,nennslingen
9148,11,6,Geographic Area Code,Ettenstatt,geographic,ettenstatt
9149,11,6,Geographic Area Code,Weissenburg-Suffersheim,geographic,weissenburg-suffersheim
9151,11,6,Geographic Area Code,Hersbruck,geographic,hersbruck
9152,11,6,Geographic Area Code,Hartenstein Mittelfranken,geographic,hartenstein mittelfranken
9153,11,6,Geographic Area Code,Schnaittach,geographic,schnaittach
9154,11,6,Geographic Area Code,Pommelsbrunn,geographic,pommelsbrunn
9155,11,6,Geographic Area Code,Simmelsdorf,geographic,simmelsdorf
9156,11,6,Geographic Area Code,Neuhaus an der Pegnitz,geographic,neuhaus an der pegnitz
9157,11,6,Geographic Area Code,Alfeld Mittelfranken,geographic,alfeld mittelfranken
9158,11,6,Geographic Area Code,Offenhausen Mittelfranken,geographic,offenhausen mittelfranken
9161,11,6,Geographic Area Code,Neustadt an der Aisch,geographic,neustadt an der aisch
9162,11,6,Geographic Area Code,Scheinfeld,geographic,scheinfeld
9163,11,6,Geographic Area Code,Dachsbach,geographic,dachsbach
9164,11,6,Geographic Area Code,Langenfeld Mittelfranken,geographic,langenfeld mittelfranken
9165,11,6,Geographic Area Code,Sugenheim,geographic,sugenheim
9166,11,6,Geographic Area Code,Münchsteinach,geographic,muenchsteinach
9167,11,6,Geographic Area Code,Oberscheinfeld,geographic,oberscheinfeld
9170,11,6,Geographic Area Code,Schwanstetten,geographic,schwanstetten
9171,11,6,Geographic Area Code,Roth Mittelfranken,geographic,roth mittelfranken
9172,11,6,Geographic Area Code,Georgensgmünd,geographic,georgensgmuend
9173,11,6,Geographic Area Code,Thalmässing,geographic,thalmaessing
9174,11,6,Geographic Area Code,Hilpoltstein,geographic,hilpoltstein
9175,11,6,Geographic Area Code,Spalt,geographic,spalt
9176,11,6,Geographic Area Code,Allersberg,geographic,allersberg
9177,11,6,Geographic Area Code,Heideck,geographic,heideck
9178,11,6,Geographic Area Code,Abenberg Mittelfranken,geographic,abenberg mittelfranken
9179,11,6,Geographic Area Code,Freystadt,geographic,freystadt
9180,11,6,Geographic Area Code,Pyrbaum,geographic,pyrbaum
9181,11,6,Geographic Area Code,Neumarkt in der Oberpfalz,geographic,neumarkt in der oberpfalz
9182,11,6,Geographic Area Code,Velburg,geographic,velburg
9183,11,6,Geographic Area Code,Burgthann,geographic,burgthann
9184,11,6,Geographic Area Code,Deining Oberpfalz,geographic,deining oberpfalz
9185,11,6,Geographic Area Code,Mühlhausen Oberpfalz,geographic,muehlhausen oberpfalz
9186,11,6,Geographic Area Code,Lauterhofen Oberpfalz,geographic,lauterhofen oberpfalz
9187,11,6,Geographic Area Code,Altdorf bei Nürnberg,geographic,altdorf bei nuernberg
9188,11,6,Geographic Area Code,Postbauer-Heng,geographic,postbauer-heng
9189,11,6,Geographic Area Code,Berg bei Neumarkt in der Oberpfalz,geographic,berg bei neumarkt in der oberpfalz
9190,11,6,Geographic Area Code,Heroldsbach,geographic,heroldsbach
9191,11,6,Geographic Area Code,Forchheim Oberfranken,geographic,forchheim oberfranken
9192,11,6,Geographic Area Code,Gräfenberg,geographic,graefenberg
9193,11,6,Geographic Area Code,Höchstadt an der Aisch,geographic,hoechstadt an der aisch
9194,11,6,Geographic Area Code,Ebermannstadt,geographic,ebermannstadt
9195,11,6,Geographic Area Code,Adelsdorf Mittelfranken,geographic,adelsdorf mittelfranken
9196,11,6,Geographic Area Code,Wiesenttal,geographic,wiesenttal
9197,11,6,Geographic Area Code,Egloffstein,geographic,egloffstein
9198,11,6,Geographic Area Code,Heiligenstadt in Oberfranken,geographic,heiligenstadt in oberfranken
9199,11,6,Geographic Area Code,Kunreuth,geographic,kunreuth
9201,11,6,Geographic Area Code,Gesees,geographic,gesees
9202,11,6,Geographic Area Code,Waischenfeld,geographic,waischenfeld
9203,11,6,Geographic Area Code,Neudrossenfeld,geographic,neudrossenfeld
9204,11,6,Geographic Area Code,Plankenfels,geographic,plankenfels
9205,11,6,Geographic Area Code,Vorbach,geographic,vorbach
9206,11,6,Geographic Area Code,Mistelgau-Obernsees,geographic,mistelgau-obernsees
9207,11,6,Geographic Area Code,Königsfeld Oberfranken,geographic,koenigsfeld oberfranken
9208,11,6,Geographic Area Code,Bindlach,geographic,bindlach
9209,11,6,Geographic Area Code,Emtmannsberg,geographic,emtmannsberg
921,11,6,Geographic Area Code,Bayreuth,geographic,bayreuth
9220,11,6,Geographic Area Code,Kasendorf-Azendorf,geographic,kasendorf-azendorf
9221,11,6,Geographic Area Code,Kulmbach,geographic,kulmbach
9222,11,6,Geographic Area Code,Presseck,geographic,presseck
9223,11,6,Geographic Area Code,Rugendorf,geographic,rugendorf
9225,11,6,Geographic Area Code,Stadtsteinach,geographic,stadtsteinach
9227,11,6,Geographic Area Code,Neuenmarkt,geographic,neuenmarkt
9228,11,6,Geographic Area Code,Thurnau,geographic,thurnau
9229,11,6,Geographic Area Code,Mainleus,geographic,mainleus
9231,11,6,Geographic Area Code,Marktredwitz,geographic,marktredwitz
9232,11,6,Geographic Area Code,Wunsiedel,geographic,wunsiedel
9233,11,6,Geographic Area Code,Arzberg Oberfranken,geographic,arzberg oberfranken
9234,11,6,Geographic Area Code,Neusorg,geographic,neusorg
9235,11,6,Geographic Area Code,Thierstein,geographic,thierstein
9236,11,6,Geographic Area Code,Nagel,geographic,nagel
9238,11,6,Geographic Area Code,Röslau,geographic,roeslau
9241,11,6,Geographic Area Code,Pegnitz,geographic,pegnitz
9242,11,6,Geographic Area Code,Gößweinstein,geographic,goessweinstein
9243,11,6,Geographic Area Code,Pottenstein,geographic,pottenstein
9244,11,6,Geographic Area Code,Betzenstein,geographic,betzenstein
9245,11,6,Geographic Area Code,Obertrubach,geographic,obertrubach
9246,11,6,Geographic Area Code,Pegnitz-Trockau,geographic,pegnitz-trockau
9251,11,6,Geographic Area Code,Münchberg,geographic,muenchberg
9252,11,6,Geographic Area Code,Helmbrechts,geographic,helmbrechts
9253,11,6,Geographic Area Code,Weissenstadt,geographic,weissenstadt
9254,11,6,Geographic Area Code,Gefrees,geographic,gefrees
9255,11,6,Geographic Area Code,Marktleugast,geographic,marktleugast
9256,11,6,Geographic Area Code,Stammbach,geographic,stammbach
9257,11,6,Geographic Area Code,Zell Oberfranken,geographic,zell oberfranken
9260,11,6,Geographic Area Code,Wilhelmsthal Oberfranken,geographic,wilhelmsthal oberfranken
9261,11,6,Geographic Area Code,Kronach,geographic,kronach
9262,11,6,Geographic Area Code,Wallenfels,geographic,wallenfels
9263,11,6,Geographic Area Code,Ludwigsstadt,geographic,ludwigsstadt
9264,11,6,Geographic Area Code,Küps,geographic,kueps
9265,11,6,Geographic Area Code,Pressig,geographic,pressig
9266,11,6,Geographic Area Code,Mitwitz,geographic,mitwitz
9267,11,6,Geographic Area Code,Nordhalben,geographic,nordhalben
9268,11,6,Geographic Area Code,Teuschnitz,geographic,teuschnitz
9269,11,6,Geographic Area Code,Tettau Kreis Kronach,geographic,tettau kreis kronach
9270,11,6,Geographic Area Code,Creussen,geographic,creussen
9271,11,6,Geographic Area Code,Thurnau-Alladorf,geographic,thurnau-alladorf
9272,11,6,Geographic Area Code,Fichtelberg,geographic,fichtelberg
9273,11,6,Geographic Area Code,Bad Berneck im Fichtelgebirge,geographic,bad berneck im fichtelgebirge
9274,11,6,Geographic Area Code,Hollfeld,geographic,hollfeld
9275,11,6,Geographic Area Code,Speichersdorf,geographic,speichersdorf
9276,11,6,Geographic Area Code,Bischofsgrün,geographic,bischofsgruen
9277,11,6,Geographic Area Code,Warmensteinach,geographic,warmensteinach
9278,11,6,Geographic Area Code,Weidenberg,geographic,weidenberg
9279,11,6,Geographic Area Code,Mistelgau,geographic,mistelgau
9280,11,6,Geographic Area Code,Selbitz Oberfranken,geographic,selbitz oberfranken
9281,11,6,Geographic Area Code,Hof Saale,geographic,hof saale
9282,11,6,Geographic Area Code,Naila,geographic,naila
9283,11,6,Geographic Area Code,Rehau,geographic,rehau
9284,11,6,Geographic Area Code,Schwarzenbach an der Saale,geographic,schwarzenbach an der saale
9285,11,6,Geographic Area Code,Kirchenlamitz,geographic,kirchenlamitz
9286,11,6,Geographic Area Code,Oberkotzau,geographic,oberkotzau
9287,11,6,Geographic Area Code,Selb,geographic,selb
9288,11,6,Geographic Area Code,Bad Steben,geographic,bad steben
9289,11,6,Geographic Area Code,Schwarzenbach am Wald,geographic,schwarzenbach am wald
9292,11,6,Geographic Area Code,Konradsreuth,geographic,konradsreuth
9293,11,6,Geographic Area Code,Berg Oberfranken,geographic,berg oberfranken
9294,11,6,Geographic Area Code,Regnitzlosau,geographic,regnitzlosau
9295,11,6,Geographic Area Code,Töpen,geographic,toepen
9302,11,6,Geographic Area Code,Rottendorf Unterfranken,geographic,rottendorf unterfranken
9303,11,6,Geographic Area Code,Eibelstadt,geographic,eibelstadt
9305,11,6,Geographic Area Code,Estenfeld,geographic,estenfeld
9306,11,6,Geographic Area Code,Kist,geographic,kist
9307,11,6,Geographic Area Code,Altertheim,geographic,altertheim
931,11,6,Geographic Area Code,Würzburg,geographic,wuerzburg
9321,11,6,Geographic Area Code,Kitzingen,geographic,kitzingen
9323,11,6,Geographic Area Code,Iphofen,geographic,iphofen
9324,11,6,Geographic Area Code,Dettelbach,geographic,dettelbach
9325,11,6,Geographic Area Code,Kleinlangheim,geographic,kleinlangheim
9326,11,6,Geographic Area Code,Markt Einersheim,geographic,markt einersheim
9331,11,6,Geographic Area Code,Ochsenfurt,geographic,ochsenfurt
9332,11,6,Geographic Area Code,Marktbreit,geographic,marktbreit
9333,11,6,Geographic Area Code,Sommerhausen,geographic,sommerhausen
9334,11,6,Geographic Area Code,Giebelstadt,geographic,giebelstadt
9335,11,6,Geographic Area Code,Aub Kreis Würzburg,geographic,aub kreis wuerzburg
9336,11,6,Geographic Area Code,Bütthard,geographic,buetthard
9337,11,6,Geographic Area Code,Gaukönigshofen,geographic,gaukoenigshofen
9338,11,6,Geographic Area Code,Röttingen Unterfranken,geographic,roettingen unterfranken
9339,11,6,Geographic Area Code,Ippesheim,geographic,ippesheim
9340,11,6,Geographic Area Code,Königheim-Brehmen,geographic,koenigheim-brehmen
9341,11,6,Geographic Area Code,Tauberbischofsheim,geographic,tauberbischofsheim
9342,11,6,Geographic Area Code,Wertheim,geographic,wertheim
9343,11,6,Geographic Area Code,Lauda-Königshofen,geographic,lauda-koenigshofen
9344,11,6,Geographic Area Code,Gerchsheim,geographic,gerchsheim
9345,11,6,Geographic Area Code,Külsheim Baden,geographic,kuelsheim baden
9346,11,6,Geographic Area Code,Grünsfeld,geographic,gruensfeld
9347,11,6,Geographic Area Code,Wittighausen,geographic,wittighausen
9348,11,6,Geographic Area Code,Werbach-Gamburg,geographic,werbach-gamburg
9349,11,6,Geographic Area Code,Werbach-Wenkheim,geographic,werbach-wenkheim
9350,11,6,Geographic Area Code,Eussenheim-Hundsbach,geographic,eussenheim-hundsbach
9351,11,6,Geographic Area Code,Gemünden am Main,geographic,gemuenden am main
9352,11,6,Geographic Area Code,Lohr am Main,geographic,lohr am main
9353,11,6,Geographic Area Code,Karlstadt,geographic,karlstadt
9354,11,6,Geographic Area Code,Rieneck,geographic,rieneck
9355,11,6,Geographic Area Code,Frammersbach,geographic,frammersbach
9356,11,6,Geographic Area Code,Burgsinn,geographic,burgsinn
9357,11,6,Geographic Area Code,Gräfendorf Bayern,geographic,graefendorf bayern
9358,11,6,Geographic Area Code,Gössenheim,geographic,goessenheim
9359,11,6,Geographic Area Code,Karlstadt-Wiesenfeld,geographic,karlstadt-wiesenfeld
9360,11,6,Geographic Area Code,Thüngen,geographic,thuengen
9363,11,6,Geographic Area Code,Arnstein Unterfranken,geographic,arnstein unterfranken
9364,11,6,Geographic Area Code,Zellingen,geographic,zellingen
9365,11,6,Geographic Area Code,Rimpar,geographic,rimpar
9366,11,6,Geographic Area Code,Geroldshausen Unterfranken,geographic,geroldshausen unterfranken
9367,11,6,Geographic Area Code,Unterpleichfeld,geographic,unterpleichfeld
9369,11,6,Geographic Area Code,Uettingen,geographic,uettingen
9371,11,6,Geographic Area Code,Miltenberg,geographic,miltenberg
9372,11,6,Geographic Area Code,Klingenberg am Main,geographic,klingenberg am main
9373,11,6,Geographic Area Code,Amorbach,geographic,amorbach
9374,11,6,Geographic Area Code,Eschau,geographic,eschau
9375,11,6,Geographic Area Code,Freudenberg Baden,geographic,freudenberg baden
9376,11,6,Geographic Area Code,Collenberg,geographic,collenberg
9377,11,6,Geographic Area Code,Freudenberg-Boxtal,geographic,freudenberg-boxtal
9378,11,6,Geographic Area Code,Eichenbühl-Riedern,geographic,eichenbuehl-riedern
9381,11,6,Geographic Area Code,Volkach,geographic,volkach
9382,11,6,Geographic Area Code,Gerolzhofen,geographic,gerolzhofen
9383,11,6,Geographic Area Code,Wiesentheid,geographic,wiesentheid
9384,11,6,Geographic Area Code,Schwanfeld,geographic,schwanfeld
9385,11,6,Geographic Area Code,Kolitzheim,geographic,kolitzheim
9386,11,6,Geographic Area Code,Prosselsheim,geographic,prosselsheim
9391,11,6,Geographic Area Code,Marktheidenfeld,geographic,marktheidenfeld
9392,11,6,Geographic Area Code,Faulbach Unterfranken,geographic,faulbach unterfranken
9393,11,6,Geographic Area Code,Rothenfels Unterfranken,geographic,rothenfels unterfranken
9394,11,6,Geographic Area Code,Esselbach,geographic,esselbach
9395,11,6,Geographic Area Code,Triefenstein,geographic,triefenstein
9396,11,6,Geographic Area Code,Urspringen bei Lohr,geographic,urspringen bei lohr
9397,11,6,Geographic Area Code,Wertheim-Dertingen,geographic,wertheim-dertingen
9398,11,6,Geographic Area Code,Birkenfeld bei Würzburg,geographic,birkenfeld bei wuerzburg
9401,11,6,Geographic Area Code,Neutraubling,geographic,neutraubling
9402,11,6,Geographic Area Code,Regenstauf,geographic,regenstauf
9403,11,6,Geographic Area Code,Donaustauf,geographic,donaustauf
9404,11,6,Geographic Area Code,Nittendorf,geographic,nittendorf
9405,11,6,Geographic Area Code,Bad Abbach,geographic,bad abbach
9406,11,6,Geographic Area Code,Mintraching,geographic,mintraching
9407,11,6,Geographic Area Code,Wenzenbach,geographic,wenzenbach
9408,11,6,Geographic Area Code,Altenthann,geographic,altenthann
9409,11,6,Geographic Area Code,Pielenhofen,geographic,pielenhofen
941,11,6,Geographic Area Code,Regensburg,geographic,regensburg
9420,11,6,Geographic Area Code,Feldkirchen Niederbayern,geographic,feldkirchen niederbayern
9421,11,6,Geographic Area Code,Straubing,geographic,straubing
9422,11,6,Geographic Area Code,Bogen Niederbayern,geographic,bogen niederbayern
